ID_PU,PU,ID_LC2,2010,C_T2,ID_LC1,2005,C_T1,Freq,Ha,EM,SQ,LU_CHG
5,Pertanian Lahan Basah,40,Lahan terbuka gambut,3.35,42,Air,0,0,0,0,0,Air to Lahan terbuka gambut
5,Pertanian Lahan Basah,40,Lahan terbuka gambut,3.35,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Lahan terbuka gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,18,Kelapa,54.96,0,0,0,0,Kelapa to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,19,Semak,43,0,0,0,0,Semak to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,21,Sawah,0.99,0,0,0,0,Sawah to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,23,Rumput,3.35,0,0,0,0,Rumput to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,35,Semak gambut,43,0,0,0,0,Semak gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,42,Air,0,0,0,0,0,Air to Pemukiman gambut
5,Pertanian Lahan Basah,41,Pemukiman gambut,4.14,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Pemukiman gambut
5,Pertanian Lahan Basah,42,Air,0,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Air
5,Pertanian Lahan Basah,42,Air,0,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Air
5,Pertanian Lahan Basah,42,Air,0,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Air
5,Pertanian Lahan Basah,42,Air,0,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Air
5,Pertanian Lahan Basah,42,Air,0,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Air
5,Pertanian Lahan Basah,42,Air,0,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Air
5,Pertanian Lahan Basah,42,Air,0,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Air
5,Pertanian Lahan Basah,42,Air,0,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Air
5,Pertanian Lahan Basah,42,Air,0,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Air
5,Pertanian Lahan Basah,42,Air,0,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Air
5,Pertanian Lahan Basah,42,Air,0,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Air
5,Pertanian Lahan Basah,42,Air,0,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Air
5,Pertanian Lahan Basah,42,Air,0,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Air
5,Pertanian Lahan Basah,42,Air,0,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Air
5,Pertanian Lahan Basah,42,Air,0,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Air
5,Pertanian Lahan Basah,42,Air,0,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Air
5,Pertanian Lahan Basah,42,Air,0,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Air
5,Pertanian Lahan Basah,42,Air,0,18,Kelapa,54.96,0,0,0,0,Kelapa to Air
5,Pertanian Lahan Basah,42,Air,0,19,Semak,43,0,0,0,0,Semak to Air
5,Pertanian Lahan Basah,42,Air,0,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Air
5,Pertanian Lahan Basah,42,Air,0,21,Sawah,0.99,0,0,0,0,Sawah to Air
5,Pertanian Lahan Basah,42,Air,0,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Air
5,Pertanian Lahan Basah,42,Air,0,23,Rumput,3.35,0,0,0,0,Rumput to Air
5,Pertanian Lahan Basah,42,Air,0,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Air
5,Pertanian Lahan Basah,42,Air,0,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Air
5,Pertanian Lahan Basah,42,Air,0,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Air
5,Pertanian Lahan Basah,42,Air,0,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Air
5,Pertanian Lahan Basah,42,Air,0,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Air
5,Pertanian Lahan Basah,42,Air,0,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Air
5,Pertanian Lahan Basah,42,Air,0,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Air
5,Pertanian Lahan Basah,42,Air,0,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Air
5,Pertanian Lahan Basah,42,Air,0,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Air
5,Pertanian Lahan Basah,42,Air,0,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Air
5,Pertanian Lahan Basah,42,Air,0,35,Semak gambut,43,0,0,0,0,Semak gambut to Air
5,Pertanian Lahan Basah,42,Air,0,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Air
5,Pertanian Lahan Basah,42,Air,0,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Air
5,Pertanian Lahan Basah,42,Air,0,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Air
5,Pertanian Lahan Basah,42,Air,0,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Air
5,Pertanian Lahan Basah,42,Air,0,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Air
5,Pertanian Lahan Basah,42,Air,0,42,Air,0,481,481,0,0,Air to Air
5,Pertanian Lahan Basah,42,Air,0,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Air
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,18,Kelapa,54.96,0,0,0,0,Kelapa to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,19,Semak,43,0,0,0,0,Semak to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,21,Sawah,0.99,0,0,0,0,Sawah to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,23,Rumput,3.35,0,0,0,0,Rumput to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,35,Semak gambut,43,0,0,0,0,Semak gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,42,Air,0,0,0,0,0,Air to Kayu manis monokultur
5,Pertanian Lahan Basah,43,Kayu manis monokultur,61.6,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Kayu manis monokultur
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,1,Hutan Primer,261.52,55,55,0,0,Hutan Primer to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,18,Kelapa,54.96,0,0,0,0,Kelapa to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,19,Semak,43,0,0,0,0,Semak to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,21,Sawah,0.99,0,0,0,0,Sawah to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,23,Rumput,3.35,0,0,0,0,Rumput to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,35,Semak gambut,43,0,0,0,0,Semak gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,42,Air,0,0,0,0,0,Air to Hutan Primer
6,Pertanian Lahan Kering,1,Hutan Primer,261.52,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Hutan Primer
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,1,Hutan Primer,261.52,286,286,72119.3902,0,Hutan Primer to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,2,Hutan bekas tebangan kerapatan tinggi,192.81,268,268,0,0,Hutan bekas tebangan kerapatan tinggi to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,18,Kelapa,54.96,0,0,0,0,Kelapa to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,19,Semak,43,0,0,0,0,Semak to Hutan bekas tebangan kerapatan tinggi
6,Pertanian Lahan Kering,2,Hutan bekas tebangan kerapatan tinggi,192.81,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Hutan bekas tebangan kerapatan tinggi
